Time;Task-ID;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
1389833;Task-246;POLICY1_IOT;TASK_CONCLUDED;378720;0;1344889;0;571954
1392672;Task-57;POLICY1_IOT;TASK_CONCLUDED;388738;0;1380462;0;587082
1392770;Task-15;POLICY1_IOT;TASK_CONCLUDED;391215;0;1389258;0;590823
1395701;Task-385;POLICY1_IOT;TASK_CONCLUDED;370769;0;1316653;0;559946
1413535;Task-495;POLICY1_IOT;TASK_CONCLUDED;370071;0;1314172;0;558891
1426265;Task-0;POLICY1_IOT;TASK_CONCLUDED;401613;0;1426186;0;606528
1430719;Task-354;POLICY1_IOT;TASK_CONCLUDED;383119;0;1360508;0;578596
1443733;Task-214;POLICY1_IOT;TASK_CONCLUDED;395323;0;1403849;0;597028
1450922;Task-452;POLICY1_IOT;TASK_CONCLUDED;382956;0;1359930;0;578351
1470335;Task-123;POLICY1_IOT;TASK_CONCLUDED;407522;0;1447169;0;615452
1471372;Task-291;POLICY1_IOT;TASK_CONCLUDED;399270;0;1417862;0;602988
1473876;Task-461;POLICY1_IOT;TASK_CONCLUDED;389061;0;1381610;0;587571
1475922;Task-18;POLICY1_IOT;TASK_CONCLUDED;414550;0;1472124;0;626064
1479621;Task-377;POLICY1_IOT;TASK_CONCLUDED;394953;0;1402533;0;596469
1490403;Task-135;POLICY1_IOT;TASK_CONCLUDED;412381;0;1464423;0;622789
1500963;Task-256;POLICY1_IOT;TASK_CONCLUDED;409451;0;1454016;0;618364
1507560;Task-496;POLICY1_IOT;TASK_CONCLUDED;396548;0;1408197;0;598878
1511177;Task-448;POLICY1_IOT;TASK_CONCLUDED;400284;0;1421465;0;604520
1530107;Task-40;POLICY1_IOT;TASK_CONCLUDED;428251;0;1520778;0;646756
1530477;Task-63;POLICY1_IOT;TASK_CONCLUDED;427400;0;1517757;0;645471
1530991;Task-140;POLICY1_IOT;TASK_CONCLUDED;423583;0;1504203;0;639707
1531551;Task-406;POLICY1_IOT;TASK_CONCLUDED;408086;0;1449172;0;616303
1538304;Task-158;POLICY1_IOT;TASK_CONCLUDED;424854;0;1508717;0;641627
1540674;Task-442;POLICY1_IOT;TASK_CONCLUDED;408844;0;1451862;0;617447
1544075;Task-453;POLICY1_IOT;TASK_CONCLUDED;409172;0;1453027;0;617943
1545490;Task-180;POLICY1_IOT;TASK_CONCLUDED;425720;0;1511792;0;642934
1546742;Task-387;POLICY1_IOT;TASK_CONCLUDED;413194;0;1467311;0;624018
1549348;Task-104;POLICY1_IOT;TASK_CONCLUDED;430658;0;1529327;0;650392
1553900;Task-396;POLICY1_IOT;TASK_CONCLUDED;414710;0;1472692;0;626306
1556150;Task-428;POLICY1_IOT;TASK_CONCLUDED;413716;0;1469164;0;624806
1557605;Task-96;POLICY1_IOT;TASK_CONCLUDED;433543;0;1539571;0;654748
1559550;Task-491;POLICY1_IOT;TASK_CONCLUDED;411398;0;1460932;0;621305
1567389;Task-362;POLICY1_IOT;TASK_CONCLUDED;421052;0;1495214;0;635884
1576140;Task-306;POLICY1_IOT;TASK_CONCLUDED;427579;0;1518394;0;645742
1582444;Task-144;POLICY1_IOT;TASK_CONCLUDED;437903;0;1555056;0;661334
1585812;Task-383;POLICY1_IOT;TASK_CONCLUDED;424381;0;1507036;0;640912
1589017;Task-263;POLICY1_IOT;TASK_CONCLUDED;434021;0;1541269;0;655470
1589972;Task-395;POLICY1_IOT;TASK_CONCLUDED;424946;0;1509042;0;641765
1590183;Task-124;POLICY1_IOT;TASK_CONCLUDED;441266;0;1566995;0;666411
1596965;Task-203;POLICY1_IOT;TASK_CONCLUDED;439185;0;1559606;0;663269
1597523;Task-8;POLICY1_IOT;TASK_CONCLUDED;449208;0;1595201;0;678407
1604521;Task-321;POLICY1_IOT;TASK_CONCLUDED;434190;0;1541871;0;655726
1606037;Task-367;POLICY1_IOT;TASK_CONCLUDED;431429;0;1532064;0;651556
1621219;Task-418;POLICY1_IOT;TASK_CONCLUDED;432585;0;1536171;0;653302
1623067;Task-282;POLICY1_IOT;TASK_CONCLUDED;442498;0;1571374;0;668273
1624508;Task-95;POLICY1_IOT;TASK_CONCLUDED;452425;0;1606625;0;683265
1630656;Task-467;POLICY1_IOT;TASK_CONCLUDED;432797;0;1536922;0;653622
1644374;Task-226;POLICY1_IOT;TASK_CONCLUDED;451169;0;1602164;0;681368
1649605;Task-148;POLICY1_IOT;TASK_CONCLUDED;456562;0;1621315;0;689512
1653832;Task-386;POLICY1_IOT;TASK_CONCLUDED;443385;0;1574520;0;669612
1658414;Task-400;POLICY1_IOT;TASK_CONCLUDED;444031;0;1576817;0;670588
1670013;Task-397;POLICY1_IOT;TASK_CONCLUDED;447389;0;1588742;0;675660
1673752;Task-64;POLICY1_IOT;TASK_CONCLUDED;467720;0;1660938;0;706363
1677003;Task-56;POLICY1_IOT;TASK_CONCLUDED;468920;0;1665201;0;708176
1678393;Task-23;POLICY1_IOT;TASK_CONCLUDED;471206;0;1673318;0;711628
1685906;Task-320;POLICY1_IOT;TASK_CONCLUDED;457237;0;1623713;0;690532
1690551;Task-117;POLICY1_IOT;TASK_CONCLUDED;469842;0;1668473;0;709568
1708776;Task-164;POLICY1_IOT;TASK_CONCLUDED;472675;0;1678535;0;713847
1710258;Task-67;POLICY1_IOT;TASK_CONCLUDED;477871;0;1696986;0;721694
1712275;Task-42;POLICY1_IOT;TASK_CONCLUDED;479467;0;1702654;0;724104
1712287;Task-36;POLICY1_IOT;TASK_CONCLUDED;479749;0;1703656;0;724530
1714506;Task-363;POLICY1_IOT;TASK_CONCLUDED;462246;0;1641500;0;698097
1721607;Task-258;POLICY1_IOT;TASK_CONCLUDED;471506;0;1674384;0;712082
1723143;Task-188;POLICY1_IOT;TASK_CONCLUDED;475461;0;1688430;0;718055
1723772;Task-478;POLICY1_IOT;TASK_CONCLUDED;458328;0;1627588;0;692180
1726358;Task-392;POLICY1_IOT;TASK_CONCLUDED;463461;0;1645813;0;699931
1732665;Task-348;POLICY1_IOT;TASK_CONCLUDED;468463;0;1663578;0;707486
1732672;Task-227;POLICY1_IOT;TASK_CONCLUDED;476032;0;1690455;0;718916
1736536;Task-281;POLICY1_IOT;TASK_CONCLUDED;474519;0;1685082;0;716631
1745878;Task-334;POLICY1_IOT;TASK_CONCLUDED;473063;0;1679911;0;714432
1745918;Task-393;POLICY1_IOT;TASK_CONCLUDED;468936;0;1665257;0;708200
1746692;Task-494;POLICY1_IOT;TASK_CONCLUDED;463986;0;1647679;0;700725
1751506;Task-492;POLICY1_IOT;TASK_CONCLUDED;465416;0;1652757;0;702884
1760677;Task-458;POLICY1_IOT;TASK_CONCLUDED;469974;0;1668943;0;709768
1762438;Task-31;POLICY1_IOT;TASK_CONCLUDED;494243;0;1755124;0;746419
1769295;Task-92;POLICY1_IOT;TASK_CONCLUDED;493335;0;1751900;0;745048
1776930;Task-34;POLICY1_IOT;TASK_CONCLUDED;498138;0;1768956;0;752301
1792321;Task-271;POLICY1_IOT;TASK_CONCLUDED;490701;0;1742549;0;741071
1808450;Task-160;POLICY1_IOT;TASK_CONCLUDED;500871;0;1778663;0;756429
1814592;Task-355;POLICY1_IOT;TASK_CONCLUDED;491154;0;1744157;0;741755
1815922;Task-267;POLICY1_IOT;TASK_CONCLUDED;497624;0;1767132;0;751526
1832499;Task-17;POLICY1_IOT;TASK_CONCLUDED;514967;0;1828719;0;777717
1836225;Task-204;POLICY1_IOT;TASK_CONCLUDED;506408;0;1798325;0;764791
1853669;Task-97;POLICY1_IOT;TASK_CONCLUDED;516891;0;1835553;0;780623
1866180;Task-357;POLICY1_IOT;TASK_CONCLUDED;505554;0;1795292;0;763501
1870441;Task-238;POLICY1_IOT;TASK_CONCLUDED;514341;0;1826495;0;776771
1872462;Task-301;POLICY1_IOT;TASK_CONCLUDED;511423;0;1816134;0;772365
1884035;Task-191;POLICY1_IOT;TASK_CONCLUDED;520616;0;1848781;0;786249
1884872;Task-272;POLICY1_IOT;TASK_CONCLUDED;516755;0;1835068;0;780417
1889879;Task-447;POLICY1_IOT;TASK_CONCLUDED;507024;0;1800511;0;765721
1894470;Task-93;POLICY1_IOT;TASK_CONCLUDED;528541;0;1876922;0;798217
1900609;Task-408;POLICY1_IOT;TASK_CONCLUDED;511887;0;1817780;0;773065
1901552;Task-75;POLICY1_IOT;TASK_CONCLUDED;531336;0;1886849;0;802439
1906357;Task-361;POLICY1_IOT;TASK_CONCLUDED;516508;0;1834190;0;780044
1926594;Task-47;POLICY1_IOT;TASK_CONCLUDED;539627;0;1916292;0;814960
1926710;Task-98;POLICY1_IOT;TASK_CONCLUDED;537454;0;1908575;0;811678
1927479;Task-82;POLICY1_IOT;TASK_CONCLUDED;538273;0;1911483;0;812915
1928250;Task-152;POLICY1_IOT;TASK_CONCLUDED;534989;0;1899820;0;807955
1941735;Task-235;POLICY1_IOT;TASK_CONCLUDED;534505;0;1898100;0;807224
1941844;Task-430;POLICY1_IOT;TASK_CONCLUDED;522296;0;1854747;0;788786
1945334;Task-38;POLICY1_IOT;TASK_CONCLUDED;545352;0;1936621;0;823606
1961458;Task-171;POLICY1_IOT;TASK_CONCLUDED;543299;0;1929329;0;820505
1964494;Task-245;POLICY1_IOT;TASK_CONCLUDED;540555;0;1919587;0;816362
1971175;Task-381;POLICY1_IOT;TASK_CONCLUDED;533104;0;1893127;0;805109
1981579;Task-22;POLICY1_IOT;TASK_CONCLUDED;556676;0;1976834;0;840707
1982731;Task-287;POLICY1_IOT;TASK_CONCLUDED;543505;0;1930061;0;820816
1988246;Task-155;POLICY1_IOT;TASK_CONCLUDED;551625;0;1958895;0;833079
1990726;Task-261;POLICY1_IOT;TASK_CONCLUDED;547193;0;1943159;0;826386
2004727;Task-308;POLICY1_IOT;TASK_CONCLUDED;548030;0;1946132;0;827651
2008242;Task-2;POLICY1_IOT;TASK_CONCLUDED;565363;0;2007682;0;853827
2015833;Task-170;POLICY1_IOT;TASK_CONCLUDED;558661;0;1983883;0;843705
2015905;Task-268;POLICY1_IOT;TASK_CONCLUDED;553777;0;1966540;0;836330
2020460;Task-335;POLICY1_IOT;TASK_CONCLUDED;550377;0;1954465;0;831194
2023605;Task-201;POLICY1_IOT;TASK_CONCLUDED;559444;0;1986664;0;844888
2024058;Task-52;POLICY1_IOT;TASK_CONCLUDED;566756;0;2012628;0;855930
2027571;Task-341;POLICY1_IOT;TASK_CONCLUDED;551759;0;1959373;0;833282
2028640;Task-314;POLICY1_IOT;TASK_CONCLUDED;554308;0;1968425;0;837131
2029216;Task-236;POLICY1_IOT;TASK_CONCLUDED;559106;0;1985461;0;844377
2040077;Task-45;POLICY1_IOT;TASK_CONCLUDED;571657;0;2030032;0;863332
2040738;Task-58;POLICY1_IOT;TASK_CONCLUDED;571184;0;2028352;0;862617
2049620;Task-225;POLICY1_IOT;TASK_CONCLUDED;565362;0;2007678;0;853825
2058012;Task-166;POLICY1_IOT;TASK_CONCLUDED;570996;0;2027686;0;862334
2067303;Task-370;POLICY1_IOT;TASK_CONCLUDED;561151;0;1992724;0;847465
2071003;Task-296;POLICY1_IOT;TASK_CONCLUDED;567545;0;2015430;0;857122
2079564;Task-113;POLICY1_IOT;TASK_CONCLUDED;579500;0;2057886;0;875177
2087739;Task-312;POLICY1_IOT;TASK_CONCLUDED;571201;0;2028416;0;862644
2096002;Task-132;POLICY1_IOT;TASK_CONCLUDED;583077;0;2070586;0;880578
2111280;Task-277;POLICY1_IOT;TASK_CONCLUDED;580177;0;2060290;0;876200
2114936;Task-25;POLICY1_IOT;TASK_CONCLUDED;593962;0;2109243;0;897018
2122376;Task-446;POLICY1_IOT;TASK_CONCLUDED;572594;0;2033360;0;864747
2136764;Task-187;POLICY1_IOT;TASK_CONCLUDED;591975;0;2102187;0;894018
2143262;Task-14;POLICY1_IOT;TASK_CONCLUDED;602575;0;2139827;0;910025
2145767;Task-390;POLICY1_IOT;TASK_CONCLUDED;581640;0;2065484;0;878409
2148116;Task-177;POLICY1_IOT;TASK_CONCLUDED;595497;0;2114693;0;899336
2165240;Task-127;POLICY1_IOT;TASK_CONCLUDED;602853;0;2140813;0;910445
2165633;Task-257;POLICY1_IOT;TASK_CONCLUDED;596579;0;2118535;0;900970
2169503;Task-24;POLICY1_IOT;TASK_CONCLUDED;609364;0;2163936;0;920278
2170197;Task-35;POLICY1_IOT;TASK_CONCLUDED;608821;0;2162007;0;919458
2172256;Task-78;POLICY1_IOT;TASK_CONCLUDED;607429;0;2157063;0;917355
2179176;Task-482;POLICY1_IOT;TASK_CONCLUDED;586519;0;2082809;0;885777
2196685;Task-130;POLICY1_IOT;TASK_CONCLUDED;611524;0;2171606;0;923540
2221424;Task-194;POLICY1_IOT;TASK_CONCLUDED;615568;0;2185968;0;929648
2224568;Task-413;POLICY1_IOT;TASK_CONCLUDED;602721;0;2140346;0;910246
2226903;Task-427;POLICY1_IOT;TASK_CONCLUDED;602708;0;2140299;0;910226
2229339;Task-60;POLICY1_IOT;TASK_CONCLUDED;624219;0;2216688;0;942713
2233305;Task-323;POLICY1_IOT;TASK_CONCLUDED;611128;0;2170202;0;922943
2235755;Task-216;POLICY1_IOT;TASK_CONCLUDED;618272;0;2195571;0;933732
2244032;Task-110;POLICY1_IOT;TASK_CONCLUDED;625975;0;2222925;0;945365
2246081;Task-128;POLICY1_IOT;TASK_CONCLUDED;625501;0;2221240;0;944649
2246898;Task-316;POLICY1_IOT;TASK_CONCLUDED;615616;0;2186136;0;929720
2253228;Task-412;POLICY1_IOT;TASK_CONCLUDED;610919;0;2169457;0;922626
2258915;Task-426;POLICY1_IOT;TASK_CONCLUDED;611750;0;2172409;0;923882
2262434;Task-121;POLICY1_IOT;TASK_CONCLUDED;630596;0;2239333;0;952343
2272946;Task-404;POLICY1_IOT;TASK_CONCLUDED;616941;0;2190844;0;931722
2279105;Task-305;POLICY1_IOT;TASK_CONCLUDED;625687;0;2221902;0;944930
2291623;Task-196;POLICY1_IOT;TASK_CONCLUDED;635196;0;2255668;0;959290
2292121;Task-240;POLICY1_IOT;TASK_CONCLUDED;633066;0;2248105;0;956074
2302098;Task-434;POLICY1_IOT;TASK_CONCLUDED;623599;0;2214488;0;941777
2309789;Task-284;POLICY1_IOT;TASK_CONCLUDED;635754;0;2257651;0;960133
2317533;Task-454;POLICY1_IOT;TASK_CONCLUDED;626941;0;2226356;0;946824
2322252;Task-368;POLICY1_IOT;TASK_CONCLUDED;633035;0;2247996;0;956027
2327843;Task-360;POLICY1_IOT;TASK_CONCLUDED;635487;0;2256701;0;959729
2332389;Task-411;POLICY1_IOT;TASK_CONCLUDED;633320;0;2249006;0;956457
2336972;Task-125;POLICY1_IOT;TASK_CONCLUDED;651448;0;2313382;0;983835
2341251;Task-5;POLICY1_IOT;TASK_CONCLUDED;658939;0;2339983;0;995148
2348032;Task-73;POLICY1_IOT;TASK_CONCLUDED;657345;0;2334324;0;992741
2348336;Task-243;POLICY1_IOT;TASK_CONCLUDED;648883;0;2304273;0;979961
2360568;Task-351;POLICY1_IOT;TASK_CONCLUDED;645077;0;2290759;0;974214
2365085;Task-345;POLICY1_IOT;TASK_CONCLUDED;646729;0;2296625;0;976708
2370903;Task-212;POLICY1_IOT;TASK_CONCLUDED;656755;0;2332229;0;991850
2378671;Task-228;POLICY1_IOT;TASK_CONCLUDED;657915;0;2336348;0;993602
2381383;Task-294;POLICY1_IOT;TASK_CONCLUDED;655361;0;2327277;0;989744
2397577;Task-340;POLICY1_IOT;TASK_CONCLUDED;655996;0;2329532;0;990703
2402164;Task-233;POLICY1_IOT;TASK_CONCLUDED;664221;0;2358741;0;1003125
2414398;Task-151;POLICY1_IOT;TASK_CONCLUDED;671904;0;2386023;0;1014727
2417672;Task-470;POLICY1_IOT;TASK_CONCLUDED;654005;0;2322463;0;987697
2426279;Task-300;POLICY1_IOT;TASK_CONCLUDED;667425;0;2370117;0;1007963
2451446;Task-481;POLICY1_IOT;TASK_CONCLUDED;663198;0;2355108;0;1001580
2459887;Task-230;POLICY1_IOT;TASK_CONCLUDED;680681;0;2417191;0;1027983
2462197;Task-343;POLICY1_IOT;TASK_CONCLUDED;674114;0;2393873;0;1018066
2471602;Task-3;POLICY1_IOT;TASK_CONCLUDED;695819;0;2470950;0;1050845
2472521;Task-215;POLICY1_IOT;TASK_CONCLUDED;684953;0;2432364;0;1034435
2478636;Task-102;POLICY1_IOT;TASK_CONCLUDED;692458;0;2459013;0;1045769
2481167;Task-493;POLICY1_IOT;TASK_CONCLUDED;670886;0;2382409;0;1013190
2482642;Task-366;POLICY1_IOT;TASK_CONCLUDED;678360;0;2408951;0;1024478
2485494;Task-50;POLICY1_IOT;TASK_CONCLUDED;696780;0;2474363;0;1052297
2495172;Task-322;POLICY1_IOT;TASK_CONCLUDED;684978;0;2432450;0;1034472
2511798;Task-134;POLICY1_IOT;TASK_CONCLUDED;700139;0;2486291;0;1057369
2513303;Task-275;POLICY1_IOT;TASK_CONCLUDED;693427;0;2462456;0;1047233
2514217;Task-163;POLICY1_IOT;TASK_CONCLUDED;699513;0;2484067;0;1056424
2516578;Task-112;POLICY1_IOT;TASK_CONCLUDED;702631;0;2495140;0;1061133
2519725;Task-325;POLICY1_IOT;TASK_CONCLUDED;691580;0;2455895;0;1044443
2522395;Task-143;POLICY1_IOT;TASK_CONCLUDED;702661;0;2495248;0;1061179
2523507;Task-37;POLICY1_IOT;TASK_CONCLUDED;708174;0;2514822;0;1069503
2526118;Task-283;POLICY1_IOT;TASK_CONCLUDED;696765;0;2474310;0;1052274
2526868;Task-371;POLICY1_IOT;TASK_CONCLUDED;690481;0;2451994;0;1042784
2537433;Task-262;POLICY1_IOT;TASK_CONCLUDED;701127;0;2489798;0;1058861
2544718;Task-55;POLICY1_IOT;TASK_CONCLUDED;713297;0;2533017;0;1077241
2545713;Task-391;POLICY1_IOT;TASK_CONCLUDED;694194;0;2465178;0;1048390
2553015;Task-488;POLICY1_IOT;TASK_CONCLUDED;691309;0;2454934;0;1044034
2557611;Task-68;POLICY1_IOT;TASK_CONCLUDED;716461;0;2544251;0;1082019
2565708;Task-365;POLICY1_IOT;TASK_CONCLUDED;701759;0;2492042;0;1059815
2567548;Task-376;POLICY1_IOT;TASK_CONCLUDED;701370;0;2490662;0;1059228
2570232;Task-101;POLICY1_IOT;TASK_CONCLUDED;718418;0;2551203;0;1084975
2575004;Task-175;POLICY1_IOT;TASK_CONCLUDED;715871;0;2542158;0;1081129
2583022;Task-200;POLICY1_IOT;TASK_CONCLUDED;717047;0;2546334;0;1082904
2585798;Task-183;POLICY1_IOT;TASK_CONCLUDED;718587;0;2551800;0;1085229
2597944;Task-185;POLICY1_IOT;TASK_CONCLUDED;721960;0;2563780;0;1090324
2602308;Task-388;POLICY1_IOT;TASK_CONCLUDED;710325;0;2522464;0;1072753
2605003;Task-137;POLICY1_IOT;TASK_CONCLUDED;726245;0;2578997;0;1096795
2612584;Task-483;POLICY1_IOT;TASK_CONCLUDED;708480;0;2515911;0;1069966
2614835;Task-431;POLICY1_IOT;TASK_CONCLUDED;711781;0;2527631;0;1074951
2628643;Task-350;POLICY1_IOT;TASK_CONCLUDED;720665;0;2559181;0;1088368
2628708;Task-248;POLICY1_IOT;TASK_CONCLUDED;727380;0;2583028;0;1098510
2645235;Task-253;POLICY1_IOT;TASK_CONCLUDED;731796;0;2598708;0;1105178
2645952;Task-487;POLICY1_IOT;TASK_CONCLUDED;717578;0;2548219;0;1083706
2648470;Task-210;POLICY1_IOT;TASK_CONCLUDED;734986;0;2610037;0;1109996
2657780;Task-182;POLICY1_IOT;TASK_CONCLUDED;738887;0;2623888;0;1115887
2657949;Task-472;POLICY1_IOT;TASK_CONCLUDED;721620;0;2562573;0;1089811
2659062;Task-414;POLICY1_IOT;TASK_CONCLUDED;725053;0;2574765;0;1094996
2662984;Task-288;POLICY1_IOT;TASK_CONCLUDED;735020;0;2610157;0;1110047
2663116;Task-33;POLICY1_IOT;TASK_CONCLUDED;747807;0;2655566;0;1129359
2681512;Task-7;POLICY1_IOT;TASK_CONCLUDED;754608;0;2679717;0;1139630
2685556;Task-417;POLICY1_IOT;TASK_CONCLUDED;732342;0;2600648;0;1106003
2685997;Task-471;POLICY1_IOT;TASK_CONCLUDED;729550;0;2590733;0;1101786
2697152;Task-382;POLICY1_IOT;TASK_CONCLUDED;737369;0;2618500;0;1113595
2712923;Task-94;POLICY1_IOT;TASK_CONCLUDED;758981;0;2695246;0;1146234
2713337;Task-26;POLICY1_IOT;TASK_CONCLUDED;762279;0;2706957;0;1151214
2721191;Task-85;POLICY1_IOT;TASK_CONCLUDED;761582;0;2704483;0;1150162
2732867;Task-415;POLICY1_IOT;TASK_CONCLUDED;745788;0;2648396;0;1126309
2737953;Task-346;POLICY1_IOT;TASK_CONCLUDED;751658;0;2669242;0;1135175
2739683;Task-207;POLICY1_IOT;TASK_CONCLUDED;760747;0;2701518;0;1148901
2740325;Task-168;POLICY1_IOT;TASK_CONCLUDED;762720;0;2708524;0;1151881
2761490;Task-157;POLICY1_IOT;TASK_CONCLUDED;769308;0;2731920;0;1161831
