Time;Task-ID;Device;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
41075844;Task-241;Device-0;POLICY1_IOT;TASK_CONCLUDED;206540;0;28975962;0;5960424
41128470;Task-244;Device-1;POLICY1_IOT;TASK_CONCLUDED;205959;0;28894362;0;5943639
41164357;Task-360;Device-1;POLICY1_IOT;TASK_CONCLUDED;164872;0;23130249;0;4757947
41247916;Task-387;Device-0;POLICY1_IOT;TASK_CONCLUDED;155732;0;21848034;0;4494193
41251044;Task-299;Device-0;POLICY1_IOT;TASK_CANCELED;187118;0;26251162;0;5399927
41283133;Task-356;Device-1;POLICY1_IOT;TASK_CONCLUDED;167144;0;23449025;0;4823520
41336338;Task-480;Device-1;POLICY1_IOT;TASK_CONCLUDED;123330;0;17302230;0;3559110
41392951;Task-400;Device-1;POLICY1_IOT;TASK_CONCLUDED;152245;0;21358843;0;4393565
41457620;Task-303;Device-0;POLICY1_IOT;TASK_CONCLUDED;187165;0;26257738;0;5401279
41478902;Task-486;Device-1;POLICY1_IOT;TASK_CONCLUDED;122208;0;17144794;0;3526725
41626422;Task-434;Device-1;POLICY1_IOT;TASK_CONCLUDED;141792;0;19892314;0;4091896
41649796;Task-487;Device-0;POLICY1_IOT;TASK_CONCLUDED;122957;0;17249914;0;3548348
41676585;Task-475;Device-0;POLICY1_IOT;TASK_CONCLUDED;127425;0;17876703;0;3677280
41706922;Task-398;Device-1;POLICY1_IOT;TASK_CONCLUDED;155196;0;21772814;0;4478720
41709996;Task-239;Device-0;POLICY1_IOT;TASK_CANCELED;211773;0;29710114;0;6111441
41792185;Task-424;Device-1;POLICY1_IOT;TASK_CONCLUDED;146537;0;20558077;0;4228845
41808076;Task-437;Device-0;POLICY1_IOT;TASK_CONCLUDED;141905;0;19908194;0;4095163
41898385;Task-454;Device-1;POLICY1_IOT;TASK_CONCLUDED;136602;0;19164277;0;3942137
42069422;Task-411;Device-0;POLICY1_IOT;TASK_CONCLUDED;153034;0;21469540;0;4416335
42077753;Task-301;Device-0;POLICY1_IOT;TASK_CONCLUDED;192298;0;26977871;0;5549412
42085107;Task-263;Device-0;POLICY1_IOT;TASK_CONCLUDED;205893;0;28885225;0;5941760
42119260;Task-464;Device-1;POLICY1_IOT;TASK_CONCLUDED;134613;0;18885152;0;3884721
42172606;Task-445;Device-0;POLICY1_IOT;TASK_CONCLUDED;141652;0;19872724;0;4087867
42257384;Task-271;Device-0;POLICY1_IOT;TASK_CONCLUDED;204270;0;28657502;0;5894916
42359983;Task-280;Device-1;POLICY1_IOT;TASK_CONCLUDED;201906;0;28325875;0;5826700
42400850;Task-262;Device-1;POLICY1_IOT;TASK_CONCLUDED;208613;0;29266742;0;6020239
