Time;Task-ID;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
982626;Task-360;POLICY3_CLOUD;TASK_CONCLUDED;105671;2491386;7629;620201;2203212
985619;Task-118;POLICY3_CLOUD;TASK_CONCLUDED;147076;3467552;10619;863206;3066468
987846;Task-342;POLICY3_CLOUD;TASK_CONCLUDED;108786;2564817;7854;638481;2268150
989556;Task-128;POLICY3_CLOUD;TASK_CONCLUDED;144967;3417841;10467;850831;3022507
992755;Task-202;POLICY3_CLOUD;TASK_CONCLUDED;133252;3141642;9621;782075;2778255
995168;Task-160;POLICY3_CLOUD;TASK_CONCLUDED;141445;3334802;10212;830160;2949073
995429;Task-149;POLICY3_CLOUD;TASK_CANCELED;180647;3383918;7440;842386;3021618
997468;Task-428;POLICY3_CLOUD;TASK_CONCLUDED;95804;2258767;6917;562293;1997499
999820;Task-226;POLICY3_CLOUD;TASK_CONCLUDED;130198;3069646;9400;764152;2714587
1000488;Task-247;POLICY3_CLOUD;TASK_CONCLUDED;127154;2997868;9180;746284;2651111
1000736;Task-408;POLICY3_CLOUD;TASK_CONCLUDED;99990;2357455;7219;586860;2084772
1001376;Task-350;POLICY3_CLOUD;TASK_CONCLUDED;110365;2602057;7968;647751;2301081
1001405;Task-405;POLICY3_CLOUD;TASK_CONCLUDED;100552;2370706;7260;590159;2096490
1001864;Task-371;POLICY3_CLOUD;TASK_CONCLUDED;106418;2509007;7683;624587;2218794
1004137;Task-231;POLICY3_CLOUD;TASK_CONCLUDED;130080;3066854;9392;763457;2712118
1007733;Task-347;POLICY3_CLOUD;TASK_CONCLUDED;111542;2629796;8053;654656;2325612
1008038;Task-488;POLICY3_CLOUD;TASK_CONCLUDED;87766;2069263;6336;515118;1829915
1009362;Task-260;POLICY3_CLOUD;TASK_CONCLUDED;127003;2994307;9169;745397;2647962
1013240;Task-211;POLICY3_CLOUD;TASK_CONCLUDED;135465;3193817;9780;795063;2824395
1014448;Task-341;POLICY3_CLOUD;TASK_CONCLUDED;113374;2672988;8185;665409;2363808
1015620;Task-262;POLICY3_CLOUD;TASK_CONCLUDED;127670;3010040;9218;749314;2661875
1017014;Task-326;POLICY3_CLOUD;TASK_CONCLUDED;116261;2741051;8394;682352;2423999
1020299;Task-352;POLICY3_CLOUD;TASK_CONCLUDED;113107;2666698;8166;663843;2358246
1020415;Task-418;POLICY3_CLOUD;TASK_CONCLUDED;102438;2415157;7396;601225;2135801
1022879;Task-304;POLICY3_CLOUD;TASK_CONCLUDED;121310;2860087;8758;711985;2529266
1023220;Task-143;POLICY3_CLOUD;TASK_CONCLUDED;148223;3494599;10702;869939;3090386
1025151;Task-378;POLICY3_CLOUD;TASK_CONCLUDED;109104;2572328;7877;640351;2274792
1025193;Task-462;POLICY3_CLOUD;TASK_CONCLUDED;95618;2254384;6903;561202;1993623
1025747;Task-351;POLICY3_CLOUD;TASK_CONCLUDED;114339;2695754;8255;671076;2383941
1026618;Task-430;POLICY3_CLOUD;TASK_CONCLUDED;100659;2373218;7267;590784;2098712
1028108;Task-311;POLICY3_CLOUD;TASK_CONCLUDED;121136;2855989;8746;710965;2525642
1028488;Task-433;POLICY3_CLOUD;TASK_CONCLUDED;99988;2357415;7219;586850;2084737
1029639;Task-343;POLICY3_CLOUD;TASK_CONCLUDED;115640;2726426;8349;678711;2411066
1033380;Task-436;POLICY3_CLOUD;TASK_CONCLUDED;100352;2365991;7245;588985;2092321
1033472;Task-181;POLICY3_CLOUD;TASK_CONCLUDED;143576;3385025;10366;842662;2993486
1034417;Task-461;POLICY3_CLOUD;TASK_CONCLUDED;97492;2298563;7039;572200;2032692
1036158;Task-340;POLICY3_CLOUD;TASK_CONCLUDED;117214;2763533;8463;687949;2443880
1038372;Task-234;POLICY3_CLOUD;TASK_CONCLUDED;135159;3186600;9758;793266;2818013
1038568;Task-400;POLICY3_CLOUD;TASK_CONCLUDED;107428;2532815;7756;630514;2239849
1040686;Task-258;POLICY3_CLOUD;TASK_CONCLUDED;132371;3120861;9557;776901;2759877
1043869;Task-359;POLICY3_CLOUD;TASK_CANCELED;146572;2745640;6036;683495;2451677
1046251;Task-318;POLICY3_CLOUD;TASK_CONCLUDED;123618;2914508;8925;725532;2577392
1050579;Task-394;POLICY3_CLOUD;TASK_CONCLUDED;110613;2607890;7986;649203;2306240
1055748;Task-439;POLICY3_CLOUD;TASK_CANCELED;131235;2458340;5405;611975;2195136
1056300;Task-220;POLICY3_CLOUD;TASK_CONCLUDED;142097;3350156;10259;833982;2962651
1057361;Task-239;POLICY3_CLOUD;TASK_CANCELED;174093;3261142;7170;811823;2911986
1057824;Task-365;POLICY3_CLOUD;TASK_CONCLUDED;116989;2758217;8446;686625;2439179
1060189;Task-334;POLICY3_CLOUD;TASK_CONCLUDED;121999;2876348;8808;716033;2543646
1062259;Task-236;POLICY3_CLOUD;TASK_CONCLUDED;138876;3274236;10027;815082;2895512
1062801;Task-188;POLICY3_CLOUD;TASK_CONCLUDED;147479;3477045;10648;865569;3074862
1074157;Task-357;POLICY3_CLOUD;TASK_CONCLUDED;121563;2866067;8777;713473;2534555
1075595;Task-298;POLICY3_CLOUD;TASK_CONCLUDED;130921;3086678;9452;768392;2729648
1076756;Task-369;POLICY3_CLOUD;TASK_CANCELED;150808;2824978;6211;703245;2522521
1076821;Task-288;POLICY3_CLOUD;TASK_CONCLUDED;133007;3135854;9603;780634;2773136
1077855;Task-271;POLICY3_CLOUD;TASK_CONCLUDED;136040;3207378;9822;798439;2836388
1083125;Task-438;POLICY3_CLOUD;TASK_CONCLUDED;108520;2558565;7835;636924;2262621
1083252;Task-268;POLICY3_CLOUD;TASK_CONCLUDED;137562;3243243;9932;807367;2868104
1087376;Task-292;POLICY3_CLOUD;TASK_CONCLUDED;133966;3158482;9672;786267;2793147
1089984;Task-249;POLICY3_CLOUD;TASK_CANCELED;179490;3362237;7392;836989;3002257
1090020;Task-285;POLICY3_CLOUD;TASK_CONCLUDED;135840;3202642;9807;797260;2832199
1090745;Task-245;POLICY3_CLOUD;TASK_CONCLUDED;142677;3363837;10301;837387;2974749
1092931;Task-429;POLICY3_CLOUD;TASK_CANCELED;141271;2646344;5818;658776;2363012
1094595;Task-339;POLICY3_CLOUD;TASK_CANCELED;160750;3011216;6620;749607;2688819
1094710;Task-379;POLICY3_CLOUD;TASK_CANCELED;152559;2857775;6283;711409;2551806
1097347;Task-355;POLICY3_CLOUD;TASK_CONCLUDED;125795;2965842;9082;738311;2622789
1097758;Task-358;POLICY3_CLOUD;TASK_CONCLUDED;125145;2950512;9035;734495;2609232
1098373;Task-441;POLICY3_CLOUD;TASK_CONCLUDED;110668;2609196;7990;649529;2307396
1102369;Task-284;POLICY3_CLOUD;TASK_CONCLUDED;138006;3253709;9964;809972;2877359
1103610;Task-368;POLICY3_CLOUD;TASK_CONCLUDED;124157;2927204;8964;728693;2588620
1105337;Task-348;POLICY3_CLOUD;TASK_CONCLUDED;127873;3014825;9232;750505;2666106
1105534;Task-417;POLICY3_CLOUD;TASK_CONCLUDED;116930;2756836;8442;686282;2437958
1112781;Task-346;POLICY3_CLOUD;TASK_CONCLUDED;129440;3051768;9345;759702;2698776
1118961;Task-391;POLICY3_CLOUD;TASK_CONCLUDED;122667;2892075;8856;719948;2557554
1119029;Task-349;POLICY3_CLOUD;TASK_CANCELED;164406;3079700;6771;766655;2749971
1125427;Task-419;POLICY3_CLOUD;TASK_CANCELED;151679;2841302;6247;707309;2537097
1125923;Task-494;POLICY3_CLOUD;TASK_CONCLUDED;106463;2510051;7686;624847;2219718
1128149;Task-319;POLICY3_CLOUD;TASK_CANCELED;173516;3250334;7146;809132;2902336
1131948;Task-442;POLICY3_CLOUD;TASK_CONCLUDED;116209;2739824;8390;682047;2422914
1131963;Task-413;POLICY3_CLOUD;TASK_CONCLUDED;121653;2868179;8783;713999;2536423
1133304;Task-382;POLICY3_CLOUD;TASK_CONCLUDED;126637;2985675;9143;743249;2640328
1133407;Task-301;POLICY3_CLOUD;TASK_CONCLUDED;140108;3303278;10116;822312;2921195
1135479;Task-362;POLICY3_CLOUD;TASK_CONCLUDED;131013;3088849;9459;768932;2731568
1136169;Task-416;POLICY3_CLOUD;TASK_CONCLUDED;122096;2878629;8815;716601;2545664
1143531;Task-276;POLICY3_CLOUD;TASK_CONCLUDED;146281;3448801;10561;858538;3049885
1146100;Task-460;POLICY3_CLOUD;TASK_CONCLUDED;116355;2743264;8401;682903;2425956
1147100;Task-443;POLICY3_CLOUD;TASK_CONCLUDED;118579;2795714;8561;695960;2472339
1150166;Task-434;POLICY3_CLOUD;TASK_CONCLUDED;120313;2836578;8686;706132;2508476
1150465;Task-406;POLICY3_CLOUD;TASK_CONCLUDED;125518;2959303;9062;736684;2617007
1155736;Task-393;POLICY3_CLOUD;TASK_CONCLUDED;128364;3026402;9268;753387;2676344
1156470;Task-487;POLICY3_CLOUD;TASK_CONCLUDED;112921;2662305;8153;662749;2354361
1158066;Task-451;POLICY3_CLOUD;TASK_CONCLUDED;119779;2824004;8648;703002;2497357
1158419;Task-423;POLICY3_CLOUD;TASK_CONCLUDED;124146;2926947;8963;728629;2588393
1159825;Task-290;POLICY3_CLOUD;TASK_CONCLUDED;146666;3457882;10589;860799;3057916
1161598;Task-306;POLICY3_CLOUD;TASK_CONCLUDED;144224;3400305;10413;846466;3006999
1171988;Task-483;POLICY3_CLOUD;TASK_CONCLUDED;116131;2737996;8384;681592;2421297
1178047;Task-495;POLICY3_CLOUD;TASK_CONCLUDED;115054;2712613;8307;675273;2398850
1179557;Task-445;POLICY3_CLOUD;TASK_CONCLUDED;123962;2922613;8950;727550;2584560
1184207;Task-354;POLICY3_CLOUD;TASK_CONCLUDED;140542;3313503;10147;824857;2930237
1192821;Task-469;POLICY3_CLOUD;TASK_CANCELED;154223;2888949;6351;719170;2579642
1195792;Task-493;POLICY3_CLOUD;TASK_CONCLUDED;118275;2788532;8539;694172;2465988
1199107;Task-498;POLICY3_CLOUD;TASK_CONCLUDED;118047;2783155;8523;692833;2461233
1203034;Task-427;POLICY3_CLOUD;TASK_CONCLUDED;130537;3077620;9425;766137;2721638
1205426;Task-415;POLICY3_CLOUD;TASK_CONCLUDED;133813;3154858;9661;785365;2789942
1208762;Task-448;POLICY3_CLOUD;TASK_CONCLUDED;128450;3028415;9274;753888;2678124
1208925;Task-420;POLICY3_CLOUD;TASK_CONCLUDED;134123;3162163;9683;787183;2796402
1210593;Task-492;POLICY3_CLOUD;TASK_CONCLUDED;121043;2853788;8739;710417;2523696
1211362;Task-384;POLICY3_CLOUD;TASK_CONCLUDED;139519;3289397;10073;818856;2908919
1213143;Task-473;POLICY3_CLOUD;TASK_CONCLUDED;124975;2946509;9023;733499;2605693
1214461;Task-470;POLICY3_CLOUD;TASK_CONCLUDED;125663;2962710;9073;737532;2620020
1219352;Task-398;POLICY3_CLOUD;TASK_CONCLUDED;138286;3260315;9984;811617;2883201
1229513;Task-463;POLICY3_CLOUD;TASK_CONCLUDED;129544;3054210;9353;760309;2700935
1231925;Task-437;POLICY3_CLOUD;TASK_CONCLUDED;133748;3153320;9656;784982;2788582
1239111;Task-485;POLICY3_CLOUD;TASK_CONCLUDED;127271;3000620;9189;746969;2653545
1244247;Task-392;POLICY3_CLOUD;TASK_CONCLUDED;143539;3384162;10363;842447;2992723
1244837;Task-389;POLICY3_CLOUD;TASK_CANCELED;182216;3413314;7504;849704;3047867
1246969;Task-432;POLICY3_CLOUD;TASK_CONCLUDED;137272;3236410;9911;805666;2862061
1252011;Task-404;POLICY3_CLOUD;TASK_CONCLUDED;143045;3372512;10328;839547;2982421
1254445;Task-425;POLICY3_CLOUD;TASK_CONCLUDED;139470;3288241;10070;818569;2907897
1275321;Task-397;POLICY3_CLOUD;TASK_CONCLUDED;147997;3489258;10685;868609;3085663
1278711;Task-466;POLICY3_CLOUD;TASK_CONCLUDED;137089;3232098;9898;804593;2858248
1280025;Task-468;POLICY3_CLOUD;TASK_CONCLUDED;137019;3230437;9893;804179;2856779
1284394;Task-453;POLICY3_CLOUD;TASK_CONCLUDED;140654;3316135;10155;825513;2932565
1285317;Task-484;POLICY3_CLOUD;TASK_CONCLUDED;135135;3186038;9757;793127;2817516
1308444;Task-450;POLICY3_CLOUD;TASK_CONCLUDED;145218;3423752;10485;852302;3027734
1310244;Task-479;POLICY3_CLOUD;TASK_CANCELED;177118;3317819;7294;825932;2962596
1314267;Task-491;POLICY3_CLOUD;TASK_CONCLUDED;138708;3270270;10015;814095;2892005
1328378;Task-458;POLICY3_CLOUD;TASK_CONCLUDED;147131;3468842;10623;863527;3067608
1330673;Task-499;POLICY3_CLOUD;TASK_CANCELED;177033;3316223;7291;825535;2961171
1334012;Task-482;POLICY3_CLOUD;TASK_CONCLUDED;143588;3385311;10367;842733;2993739
1339401;Task-55;POLICY1_IOT;TASK_CONCLUDED;363108;0;1289447;0;548376
1345147;Task-80;POLICY1_IOT;TASK_CONCLUDED;356393;0;1265603;0;538235
1345596;Task-81;POLICY1_IOT;TASK_CONCLUDED;356266;0;1265152;0;538043
1357473;Task-34;POLICY1_IOT;TASK_CONCLUDED;372310;0;1322125;0;562273
1364480;Task-97;POLICY1_IOT;TASK_CONCLUDED;357196;0;1268453;0;539447
1402234;Task-58;POLICY1_IOT;TASK_CONCLUDED;379598;0;1348006;0;573280
1407603;Task-86;POLICY1_IOT;TASK_CONCLUDED;372591;0;1323122;0;562697
1440690;Task-38;POLICY1_IOT;TASK_CONCLUDED;394894;0;1402324;0;596380
1460391;Task-13;POLICY1_IOT;TASK_CONCLUDED;408660;0;1451210;0;617170
1482157;Task-22;POLICY1_IOT;TASK_CONCLUDED;412470;0;1464739;0;622924
1529934;Task-83;POLICY1_IOT;TASK_CONCLUDED;407735;0;1447922;0;615772
1554952;Task-64;POLICY1_IOT;TASK_CONCLUDED;420339;0;1492682;0;634807
1564531;Task-98;POLICY1_IOT;TASK_CONCLUDED;413045;0;1466780;0;623792
1567628;Task-72;POLICY1_IOT;TASK_CONCLUDED;421685;0;1497462;0;636840
1568438;Task-91;POLICY1_IOT;TASK_CONCLUDED;416284;0;1478281;0;628683
1661737;Task-87;POLICY1_IOT;TASK_CONCLUDED;443849;0;1576169;0;670313
1705644;Task-94;POLICY1_IOT;TASK_CONCLUDED;454010;0;1612254;0;685659
1771769;Task-61;POLICY1_IOT;TASK_CONCLUDED;483392;0;1716591;0;730031
1789377;Task-90;POLICY1_IOT;TASK_CONCLUDED;478984;0;1700940;0;723375
1824115;Task-37;POLICY1_IOT;TASK_CONCLUDED;503171;0;1786828;0;759902
1827188;Task-43;POLICY1_IOT;TASK_CONCLUDED;502545;0;1784609;0;758958
1833181;Task-57;POLICY1_IOT;TASK_CONCLUDED;501606;0;1781274;0;757540
1846173;Task-3;POLICY1_IOT;TASK_CONCLUDED;519407;0;1844485;0;784422
1879290;Task-25;POLICY1_IOT;TASK_CONCLUDED;521941;0;1853484;0;788249
1919070;Task-60;POLICY1_IOT;TASK_CONCLUDED;524979;0;1864274;0;792838
1948956;Task-23;POLICY1_IOT;TASK_CONCLUDED;542961;0;1928129;0;819994
1976775;Task-40;POLICY1_IOT;TASK_CONCLUDED;545467;0;1937029;0;823779
2057047;Task-12;POLICY1_IOT;TASK_CONCLUDED;576834;0;2048416;0;871150
2059352;Task-66;POLICY1_IOT;TASK_CONCLUDED;561829;0;1995132;0;848489
2148056;Task-74;POLICY1_IOT;TASK_CONCLUDED;584813;0;2076752;0;883201
2175813;Task-11;POLICY1_IOT;TASK_CONCLUDED;610344;0;2167416;0;921758
2179507;Task-5;POLICY1_IOT;TASK_CONCLUDED;612626;0;2175521;0;925205
2195101;Task-20;POLICY1_IOT;TASK_CONCLUDED;614744;0;2183042;0;928404
2206010;Task-17;POLICY1_IOT;TASK_CONCLUDED;618168;0;2195200;0;933574
2284118;Task-41;POLICY1_IOT;TASK_CONCLUDED;631703;0;2243264;0;954015
2291796;Task-4;POLICY1_IOT;TASK_CONCLUDED;644768;0;2289660;0;973746
2307259;Task-71;POLICY1_IOT;TASK_CONCLUDED;630126;0;2237665;0;951634
2358530;Task-50;POLICY1_IOT;TASK_CONCLUDED;651305;0;2312873;0;983618
2373044;Task-7;POLICY1_IOT;TASK_CONCLUDED;666663;0;2367414;0;1006813
2390627;Task-36;POLICY1_IOT;TASK_CONCLUDED;662739;0;2353477;0;1000886
2397612;Task-62;POLICY1_IOT;TASK_CONCLUDED;659091;0;2340524;0;995378
2405714;Task-26;POLICY1_IOT;TASK_CONCLUDED;670052;0;2379446;0;1011930
2428349;Task-6;POLICY1_IOT;TASK_CONCLUDED;682494;0;2423630;0;1030721
2449623;Task-46;POLICY1_IOT;TASK_CONCLUDED;677498;0;2405889;0;1023176
2451246;Task-31;POLICY1_IOT;TASK_CONCLUDED;681460;0;2419958;0;1029159
2501087;Task-96;POLICY1_IOT;TASK_CONCLUDED;677543;0;2406047;0;1023243
2540120;Task-77;POLICY1_IOT;TASK_CONCLUDED;693753;0;2463613;0;1047725
2585314;Task-32;POLICY1_IOT;TASK_CONCLUDED;719184;0;2553922;0;1086132
2622438;Task-85;POLICY1_IOT;TASK_CONCLUDED;715119;0;2539485;0;1079992
2835105;Task-15;POLICY1_IOT;TASK_CONCLUDED;795437;0;2824705;0;1201290
2865139;Task-92;POLICY1_IOT;TASK_CONCLUDED;781074;0;2773702;0;1179600
2877302;Task-68;POLICY1_IOT;TASK_CONCLUDED;791675;0;2811349;0;1195610
2881632;Task-8;POLICY1_IOT;TASK_CONCLUDED;809593;0;2874975;0;1222669
2886192;Task-51;POLICY1_IOT;TASK_CONCLUDED;799680;0;2839776;0;1207699
2891567;Task-73;POLICY1_IOT;TASK_CONCLUDED;794378;0;2820946;0;1199692
2892947;Task-54;POLICY1_IOT;TASK_CONCLUDED;800798;0;2843744;0;1209387
2964933;Task-44;POLICY1_IOT;TASK_CONCLUDED;822859;0;2922084;0;1242704
2976594;Task-21;POLICY1_IOT;TASK_CONCLUDED;834389;0;2963029;0;1260117
2992308;Task-42;POLICY1_IOT;TASK_CONCLUDED;830944;0;2950797;0;1254915
3021246;Task-70;POLICY1_IOT;TASK_CONCLUDED;831674;0;2953390;0;1256017
3029029;Task-48;POLICY1_IOT;TASK_CONCLUDED;840133;0;2983429;0;1268792
3035321;Task-16;POLICY1_IOT;TASK_CONCLUDED;851718;0;3024568;0;1286288
3057846;Task-52;POLICY1_IOT;TASK_CONCLUDED;847491;0;3009556;0;1279904
3084114;Task-33;POLICY1_IOT;TASK_CONCLUDED;858794;0;3049695;0;1296974
3096937;Task-30;POLICY1_IOT;TASK_CONCLUDED;864053;0;3068370;0;1304916
3176985;Task-10;POLICY1_IOT;TASK_CONCLUDED;892415;0;3169090;0;1347750
3217290;Task-53;POLICY1_IOT;TASK_CONCLUDED;892267;0;3168564;0;1347526
3231189;Task-14;POLICY1_IOT;TASK_CONCLUDED;907085;0;3221185;0;1369905
3244275;Task-78;POLICY1_IOT;TASK_CONCLUDED;891926;0;3167352;0;1347011
3249055;Task-1;POLICY1_IOT;TASK_CONCLUDED;914658;0;3248076;0;1381341
3303908;Task-88;POLICY1_IOT;TASK_CONCLUDED;905998;0;3217324;0;1368263
3357557;Task-56;POLICY1_IOT;TASK_CONCLUDED;931306;0;3307194;0;1406483
3363537;Task-47;POLICY1_IOT;TASK_CONCLUDED;934493;0;3318513;0;1411297
3370649;Task-28;POLICY1_IOT;TASK_CONCLUDED;941217;0;3342391;0;1421452
3408325;Task-95;POLICY1_IOT;TASK_CONCLUDED;933182;0;3313858;0;1409317
3414054;Task-35;POLICY1_IOT;TASK_CONCLUDED;951262;0;3378063;0;1436622
3477761;Task-24;POLICY1_IOT;TASK_CONCLUDED;973418;0;3456742;0;1470083
3577344;Task-18;POLICY1_IOT;TASK_CONCLUDED;1004058;0;3565550;0;1516357
3603470;Task-76;POLICY1_IOT;TASK_CONCLUDED;993777;0;3529038;0;1500829
3616780;Task-2;POLICY1_IOT;TASK_CONCLUDED;1018187;0;3615721;0;1537693
3621747;Task-63;POLICY1_IOT;TASK_CONCLUDED;1003030;0;3561896;0;1514803
3642687;Task-0;POLICY1_IOT;TASK_CONCLUDED;1025696;0;3642389;0;1549035
3644887;Task-75;POLICY1_IOT;TASK_CONCLUDED;1006019;0;3572513;0;1519318
3681045;Task-27;POLICY1_IOT;TASK_CONCLUDED;1028846;0;3653573;0;1553791
3702108;Task-65;POLICY1_IOT;TASK_CONCLUDED;1024842;0;3639355;0;1547745
3706295;Task-45;POLICY1_IOT;TASK_CONCLUDED;1031567;0;3663238;0;1557901
3738655;Task-82;POLICY1_IOT;TASK_CONCLUDED;1030020;0;3657743;0;1555564
3747832;Task-84;POLICY1_IOT;TASK_CONCLUDED;1032176;0;3665399;0;1558821
3765465;Task-93;POLICY1_IOT;TASK_CONCLUDED;1034143;0;3672384;0;1561791
3789783;Task-67;POLICY1_IOT;TASK_CONCLUDED;1048805;0;3724450;0;1583934
