Time;Task-ID;Device;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
2218657701;Task-214;Device-1;POLICY1_IOT;TASK_CONCLUDED;77124;0;10819928;0;2225685
2236566718;Task-215;Device-0;POLICY1_IOT;TASK_CONCLUDED;184980;0;25951317;0;5338248
2242757782;Task-216;Device-1;POLICY1_IOT;TASK_CONCLUDED;171785;0;24100081;0;4957444
2252640457;Task-217;Device-0;POLICY1_IOT;TASK_CONCLUDED;114573;0;16073739;0;3306406
2265546818;Task-218;Device-1;POLICY1_IOT;TASK_CONCLUDED;162440;0;22789036;0;4687759
2273956826;Task-219;Device-0;POLICY1_IOT;TASK_CANCELED;151943;0;21316369;0;4384828
2285879302;Task-220;Device-1;POLICY1_IOT;TASK_CONCLUDED;144929;0;20332484;0;4182440
2294662410;Task-221;Device-0;POLICY1_IOT;TASK_CONCLUDED;147589;0;20705584;0;4259188
2301159350;Task-222;Device-1;POLICY1_IOT;TASK_CONCLUDED;108916;0;15280048;0;3143142
2307835506;Task-223;Device-0;POLICY1_IOT;TASK_CONCLUDED;93897;0;13173096;0;2709737
2325142764;Task-224;Device-1;POLICY1_IOT;TASK_CONCLUDED;170953;0;23983414;0;4933445
2325698776;Task-225;Device-0;POLICY1_IOT;TASK_CONCLUDED;127329;0;17863270;0;3674517
2341058437;Task-227;Device-0;POLICY1_IOT;TASK_CONCLUDED;109483;0;15359661;0;3159519
2344236107;Task-226;Device-1;POLICY1_IOT;TASK_CONCLUDED;136097;0;19093343;0;3927546
2359346627;Task-229;Device-0;POLICY1_IOT;TASK_CANCELED;130358;0;18288190;0;3761924
2363884728;Task-228;Device-1;POLICY1_IOT;TASK_CONCLUDED;140055;0;19648621;0;4041768
2372562982;Task-231;Device-0;POLICY1_IOT;TASK_CONCLUDED;94206;0;13216355;0;2718635
2385659274;Task-230;Device-1;POLICY1_IOT;TASK_CONCLUDED;155208;0;21774546;0;4479076
2392790194;Task-233;Device-0;POLICY1_IOT;TASK_CONCLUDED;144179;0;20227212;0;4160786
2400872134;Task-232;Device-1;POLICY1_IOT;TASK_CONCLUDED;108437;0;15212860;0;3129321
2415438153;Task-235;Device-0;POLICY1_IOT;TASK_CONCLUDED;161434;0;22647959;0;4658739
