Time;Task-ID;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
1422956;Task-465;POLICY1_IOT;TASK_CONCLUDED;374848;0;1331137;0;566106
1430967;Task-197;POLICY1_IOT;TASK_CONCLUDED;391455;0;1390111;0;591186
1438384;Task-407;POLICY1_IOT;TASK_CONCLUDED;381729;0;1355572;0;576497
1447259;Task-203;POLICY1_IOT;TASK_CONCLUDED;395708;0;1405213;0;597609
1453625;Task-66;POLICY1_IOT;TASK_CONCLUDED;405408;0;1439660;0;612258
1457620;Task-236;POLICY1_IOT;TASK_CONCLUDED;396809;0;1409123;0;599271
1476976;Task-134;POLICY1_IOT;TASK_CONCLUDED;407864;0;1448381;0;615967
1486974;Task-135;POLICY1_IOT;TASK_CONCLUDED;410659;0;1458308;0;620189
1501793;Task-474;POLICY1_IOT;TASK_CONCLUDED;396645;0;1408541;0;599024
1502066;Task-431;POLICY1_IOT;TASK_CONCLUDED;398459;0;1414983;0;601764
1502227;Task-327;POLICY1_IOT;TASK_CONCLUDED;404502;0;1436441;0;610889
1516069;Task-308;POLICY1_IOT;TASK_CONCLUDED;409333;0;1453598;0;618186
1517298;Task-116;POLICY1_IOT;TASK_CONCLUDED;420131;0;1491943;0;634493
1518851;Task-470;POLICY1_IOT;TASK_CONCLUDED;401599;0;1426134;0;606506
1519579;Task-452;POLICY1_IOT;TASK_CONCLUDED;402593;0;1429663;0;608007
1533930;Task-478;POLICY1_IOT;TASK_CONCLUDED;405501;0;1439992;0;612399
1534168;Task-376;POLICY1_IOT;TASK_CONCLUDED;410607;0;1458121;0;620109
1534224;Task-450;POLICY1_IOT;TASK_CONCLUDED;406783;0;1444543;0;614335
1537340;Task-417;POLICY1_IOT;TASK_CONCLUDED;409180;0;1453054;0;617954
1539767;Task-233;POLICY1_IOT;TASK_CONCLUDED;420116;0;1491891;0;634471
1540901;Task-490;POLICY1_IOT;TASK_CONCLUDED;406453;0;1443373;0;613837
1548051;Task-177;POLICY1_IOT;TASK_CONCLUDED;425471;0;1510906;0;642558
1560826;Task-483;POLICY1_IOT;TASK_CONCLUDED;412594;0;1465179;0;623111
1564804;Task-331;POLICY1_IOT;TASK_CONCLUDED;421889;0;1498187;0;637148
1568932;Task-2;POLICY1_IOT;TASK_CONCLUDED;441598;0;1568175;0;666913
1571509;Task-480;POLICY1_IOT;TASK_CONCLUDED;415829;0;1476666;0;627996
1571615;Task-390;POLICY1_IOT;TASK_CONCLUDED;420133;0;1491951;0;634496
1581191;Task-114;POLICY1_IOT;TASK_CONCLUDED;438298;0;1556459;0;661930
1592411;Task-326;POLICY1_IOT;TASK_CONCLUDED;429986;0;1526939;0;649376
1595089;Task-396;POLICY1_IOT;TASK_CONCLUDED;426432;0;1514318;0;644009
1599230;Task-405;POLICY1_IOT;TASK_CONCLUDED;427064;0;1516563;0;644964
1602441;Task-144;POLICY1_IOT;TASK_CONCLUDED;442578;0;1571658;0;668394
1604508;Task-315;POLICY1_IOT;TASK_CONCLUDED;433784;0;1540426;0;655112
1607918;Task-35;POLICY1_IOT;TASK_CONCLUDED;450923;0;1601290;0;680996
1610270;Task-36;POLICY1_IOT;TASK_CONCLUDED;451581;0;1603626;0;681990
1611144;Task-205;POLICY1_IOT;TASK_CONCLUDED;441806;0;1568914;0;667227
1621004;Task-293;POLICY1_IOT;TASK_CONCLUDED;439576;0;1560996;0;663860
1622168;Task-361;POLICY1_IOT;TASK_CONCLUDED;436416;0;1549776;0;659088
1628158;Task-303;POLICY1_IOT;TASK_CONCLUDED;441130;0;1566513;0;666206
1632766;Task-210;POLICY1_IOT;TASK_CONCLUDED;447502;0;1589143;0;675830
1641508;Task-76;POLICY1_IOT;TASK_CONCLUDED;457680;0;1625286;0;691201
1646032;Task-225;POLICY1_IOT;TASK_CONCLUDED;450248;0;1598894;0;679977
1648315;Task-473;POLICY1_IOT;TASK_CONCLUDED;438000;0;1555398;0;661479
1651185;Task-83;POLICY1_IOT;TASK_CONCLUDED;460102;0;1633887;0;694859
1653324;Task-432;POLICY1_IOT;TASK_CONCLUDED;440874;0;1565605;0;665820
1655631;Task-378;POLICY1_IOT;TASK_CONCLUDED;444749;0;1579364;0;671672
1657209;Task-175;POLICY1_IOT;TASK_CONCLUDED;456220;0;1620101;0;688996
1657758;Task-63;POLICY1_IOT;TASK_CONCLUDED;463016;0;1644234;0;699260
1657904;Task-475;POLICY1_IOT;TASK_CONCLUDED;440551;0;1564457;0;665332
1662335;Task-310;POLICY1_IOT;TASK_CONCLUDED;450454;0;1599625;0;680288
1662401;Task-270;POLICY1_IOT;TASK_CONCLUDED;452293;0;1606157;0;683066
1670446;Task-166;POLICY1_IOT;TASK_CONCLUDED;460585;0;1635600;0;695588
1677533;Task-107;POLICY1_IOT;TASK_CONCLUDED;466005;0;1654847;0;703773
1682224;Task-17;POLICY1_IOT;TASK_CONCLUDED;472635;0;1678392;0;713786
1688702;Task-146;POLICY1_IOT;TASK_CONCLUDED;466732;0;1657429;0;704871
1692885;Task-27;POLICY1_IOT;TASK_CONCLUDED;475192;0;1687474;0;717649
1702000;Task-208;POLICY1_IOT;TASK_CONCLUDED;467198;0;1659087;0;705576
1702166;Task-330;POLICY1_IOT;TASK_CONCLUDED;460577;0;1635573;0;695576
1711517;Task-277;POLICY1_IOT;TASK_CONCLUDED;465760;0;1653979;0;703404
1738934;Task-157;POLICY1_IOT;TASK_CONCLUDED;480192;0;1705228;0;725199
1740493;Task-403;POLICY1_IOT;TASK_CONCLUDED;466994;0;1658360;0;705267
1743148;Task-364;POLICY1_IOT;TASK_CONCLUDED;470390;0;1670422;0;710397
1752000;Task-184;POLICY1_IOT;TASK_CONCLUDED;482476;0;1713339;0;728648
1752598;Task-283;POLICY1_IOT;TASK_CONCLUDED;477203;0;1694616;0;720686
1768213;Task-457;POLICY1_IOT;TASK_CONCLUDED;472422;0;1677638;0;713465
1768419;Task-488;POLICY1_IOT;TASK_CONCLUDED;470868;0;1672116;0;711117
1772322;Task-367;POLICY1_IOT;TASK_CONCLUDED;478274;0;1698418;0;722303
1781204;Task-223;POLICY1_IOT;TASK_CONCLUDED;488449;0;1734549;0;737669
1784206;Task-448;POLICY1_IOT;TASK_CONCLUDED;477218;0;1694669;0;720708
1785215;Task-253;POLICY1_IOT;TASK_CONCLUDED;487957;0;1732802;0;736926
1787085;Task-185;POLICY1_IOT;TASK_CONCLUDED;492352;0;1748410;0;743563
1791776;Task-435;POLICY1_IOT;TASK_CONCLUDED;479700;0;1703483;0;724457
1797009;Task-290;POLICY1_IOT;TASK_CONCLUDED;489267;0;1737454;0;738904
1797317;Task-180;POLICY1_IOT;TASK_CONCLUDED;495400;0;1759233;0;748166
1809205;Task-291;POLICY1_IOT;TASK_CONCLUDED;492636;0;1749418;0;743992
1815115;Task-355;POLICY1_IOT;TASK_CONCLUDED;491155;0;1744161;0;741756
1819258;Task-15;POLICY1_IOT;TASK_CONCLUDED;511306;0;1815718;0;772188
1824993;Task-340;POLICY1_IOT;TASK_CONCLUDED;494571;0;1756289;0;746914
1841751;Task-142;POLICY1_IOT;TASK_CONCLUDED;510304;0;1812161;0;770675
1845289;Task-482;POLICY1_IOT;TASK_CONCLUDED;492782;0;1749937;0;744213
1850970;Task-153;POLICY1_IOT;TASK_CONCLUDED;512021;0;1818258;0;773268
1851819;Task-20;POLICY1_IOT;TASK_CONCLUDED;520288;0;1847614;0;785753
1855417;Task-362;POLICY1_IOT;TASK_CONCLUDED;502070;0;1782922;0;758241
1866218;Task-44;POLICY1_IOT;TASK_CONCLUDED;522992;0;1857217;0;789837
1868950;Task-150;POLICY1_IOT;TASK_CONCLUDED;517106;0;1836315;0;780948
1870279;Task-262;POLICY1_IOT;TASK_CONCLUDED;511193;0;1815317;0;772018
1872454;Task-214;POLICY1_IOT;TASK_CONCLUDED;514401;0;1826711;0;776863
1876125;Task-90;POLICY1_IOT;TASK_CONCLUDED;523063;0;1857469;0;789944
1880225;Task-458;POLICY1_IOT;TASK_CONCLUDED;503928;0;1789518;0;761046
1886698;Task-64;POLICY1_IOT;TASK_CONCLUDED;527451;0;1873052;0;796571
1886886;Task-336;POLICY1_IOT;TASK_CONCLUDED;512249;0;1819069;0;773613
1895539;Task-143;POLICY1_IOT;TASK_CONCLUDED;525336;0;1865541;0;793377
1906661;Task-216;POLICY1_IOT;TASK_CONCLUDED;523988;0;1860753;0;791341
1910950;Task-343;POLICY1_IOT;TASK_CONCLUDED;518676;0;1841892;0;783319
1922716;Task-265;POLICY1_IOT;TASK_CONCLUDED;525872;0;1867444;0;794186
1940329;Task-192;POLICY1_IOT;TASK_CONCLUDED;535027;0;1899954;0;808012
1951659;Task-368;POLICY1_IOT;TASK_CONCLUDED;528726;0;1877578;0;798496
1957002;Task-221;POLICY1_IOT;TASK_CONCLUDED;537958;0;1910365;0;812440
1965269;Task-67;POLICY1_IOT;TASK_CONCLUDED;549338;0;1950777;0;829626
1972940;Task-218;POLICY1_IOT;TASK_CONCLUDED;542587;0;1926802;0;819430
1976335;Task-366;POLICY1_IOT;TASK_CONCLUDED;535831;0;1902811;0;809227
1979922;Task-298;POLICY1_IOT;TASK_CONCLUDED;540287;0;1918635;0;815957
1985341;Task-302;POLICY1_IOT;TASK_CONCLUDED;541722;0;1923730;0;818124
1990033;Task-25;POLICY1_IOT;TASK_CONCLUDED;559122;0;1985519;0;844401
1994456;Task-95;POLICY1_IOT;TASK_CONCLUDED;556036;0;1974562;0;839741
2001965;Task-174;POLICY1_IOT;TASK_CONCLUDED;553341;0;1964989;0;835670
2009595;Task-211;POLICY1_IOT;TASK_CONCLUDED;553329;0;1964947;0;835652
2009877;Task-358;POLICY1_IOT;TASK_CONCLUDED;545871;0;1938463;0;824389
2013611;Task-413;POLICY1_IOT;TASK_CONCLUDED;543343;0;1929485;0;820571
2033584;Task-462;POLICY1_IOT;TASK_CONCLUDED;546908;0;1942146;0;825955
2042806;Task-127;POLICY1_IOT;TASK_CONCLUDED;567452;0;2015101;0;856982
2044371;Task-314;POLICY1_IOT;TASK_CONCLUDED;557649;0;1980290;0;842177
2058148;Task-228;POLICY1_IOT;TASK_CONCLUDED;566217;0;2010716;0;855117
2060665;Task-46;POLICY1_IOT;TASK_CONCLUDED;577624;0;2051224;0;872344
2060930;Task-412;POLICY1_IOT;TASK_CONCLUDED;556783;0;1977213;0;840869
2070567;Task-248;POLICY1_IOT;TASK_CONCLUDED;568519;0;2018891;0;858594
2081749;Task-172;POLICY1_IOT;TASK_CONCLUDED;576090;0;2045774;0;870026
2082142;Task-433;POLICY1_IOT;TASK_CONCLUDED;561546;0;1994126;0;848062
2085414;Task-43;POLICY1_IOT;TASK_CONCLUDED;584744;0;2076506;0;883096
2092944;Task-316;POLICY1_IOT;TASK_CONCLUDED;571271;0;2028661;0;862749
2100822;Task-22;POLICY1_IOT;TASK_CONCLUDED;590342;0;2096388;0;891551
2118541;Task-162;POLICY1_IOT;TASK_CONCLUDED;586943;0;2084315;0;886417
2130605;Task-320;POLICY1_IOT;TASK_CONCLUDED;581775;0;2065963;0;878612
2132765;Task-347;POLICY1_IOT;TASK_CONCLUDED;581002;0;2063220;0;877446
2147869;Task-21;POLICY1_IOT;TASK_CONCLUDED;603622;0;2143545;0;911606
2154314;Task-224;POLICY1_IOT;TASK_CONCLUDED;593496;0;2107586;0;896314
2156671;Task-341;POLICY1_IOT;TASK_CONCLUDED;587938;0;2087848;0;887920
2157618;Task-70;POLICY1_IOT;TASK_CONCLUDED;603227;0;2142142;0;911010
2159932;Task-227;POLICY1_IOT;TASK_CONCLUDED;594897;0;2112562;0;898430
2162861;Task-305;POLICY1_IOT;TASK_CONCLUDED;591638;0;2100988;0;893508
2163568;Task-110;POLICY1_IOT;TASK_CONCLUDED;602598;0;2139907;0;910059
2174219;Task-420;POLICY1_IOT;TASK_CONCLUDED;588343;0;2089287;0;888531
2177185;Task-430;POLICY1_IOT;TASK_CONCLUDED;588652;0;2090383;0;888998
2185186;Task-201;POLICY1_IOT;TASK_CONCLUDED;603673;0;2143726;0;911683
2187504;Task-147;POLICY1_IOT;TASK_CONCLUDED;607109;0;2155926;0;916872
2195484;Task-306;POLICY1_IOT;TASK_CONCLUDED;600809;0;2133558;0;907359
2200594;Task-98;POLICY1_IOT;TASK_CONCLUDED;613888;0;2180000;0;927110
2207416;Task-256;POLICY1_IOT;TASK_CONCLUDED;606525;0;2153853;0;915990
2219419;Task-444;POLICY1_IOT;TASK_CONCLUDED;599860;0;2130186;0;905925
2222901;Task-455;POLICY1_IOT;TASK_CONCLUDED;600515;0;2132511;0;906914
2229932;Task-137;POLICY1_IOT;TASK_CONCLUDED;619805;0;2201015;0;936047
2233078;Task-487;POLICY1_IOT;TASK_CONCLUDED;601796;0;2137061;0;908849
2235052;Task-486;POLICY1_IOT;TASK_CONCLUDED;602355;0;2139046;0;909693
2244225;Task-87;POLICY1_IOT;TASK_CONCLUDED;626796;0;2225840;0;946605
2259916;Task-213;POLICY1_IOT;TASK_CONCLUDED;623553;0;2214322;0;941707
2263097;Task-247;POLICY1_IOT;TASK_CONCLUDED;622905;0;2212023;0;940729
2264433;Task-152;POLICY1_IOT;TASK_CONCLUDED;628456;0;2231735;0;949112
2270806;Task-425;POLICY1_IOT;TASK_CONCLUDED;615382;0;2185307;0;929367
2275089;Task-471;POLICY1_IOT;TASK_CONCLUDED;614544;0;2182332;0;928102
2277456;Task-418;POLICY1_IOT;TASK_CONCLUDED;617575;0;2193093;0;932678
2288475;Task-274;POLICY1_IOT;TASK_CONCLUDED;628429;0;2231638;0;949071
2292393;Task-307;POLICY1_IOT;TASK_CONCLUDED;627971;0;2230010;0;948378
2310598;Task-453;POLICY1_IOT;TASK_CONCLUDED;625296;0;2220512;0;944339
2311718;Task-494;POLICY1_IOT;TASK_CONCLUDED;623096;0;2212702;0;941017
2318322;Task-183;POLICY1_IOT;TASK_CONCLUDED;642007;0;2279855;0;969576
2318571;Task-492;POLICY1_IOT;TASK_CONCLUDED;625127;0;2219914;0;944085
2328962;Task-181;POLICY1_IOT;TASK_CONCLUDED;645110;0;2290876;0;974263
2340654;Task-261;POLICY1_IOT;TASK_CONCLUDED;643768;0;2286108;0;972236
2347173;Task-463;POLICY1_IOT;TASK_CONCLUDED;635186;0;2255633;0;959275
2356551;Task-47;POLICY1_IOT;TASK_CONCLUDED;660896;0;2346933;0;998103
2357771;Task-313;POLICY1_IOT;TASK_CONCLUDED;645996;0;2294023;0;975602
2359681;Task-447;POLICY1_IOT;TASK_CONCLUDED;639335;0;2270368;0;965542
2361564;Task-85;POLICY1_IOT;TASK_CONCLUDED;660019;0;2343819;0;996779
2372119;Task-398;POLICY1_IOT;TASK_CONCLUDED;645053;0;2290674;0;974177
2389036;Task-113;POLICY1_IOT;TASK_CONCLUDED;665853;0;2364537;0;1005590
2392203;Task-496;POLICY1_IOT;TASK_CONCLUDED;645700;0;2292968;0;975153
2399166;Task-304;POLICY1_IOT;TASK_CONCLUDED;658182;0;2337294;0;994004
2403294;Task-286;POLICY1_IOT;TASK_CONCLUDED;660339;0;2344954;0;997262
2404029;Task-411;POLICY1_IOT;TASK_CONCLUDED;653402;0;2320321;0;986786
2418784;Task-126;POLICY1_IOT;TASK_CONCLUDED;673404;0;2391352;0;1016994
2437882;Task-4;POLICY1_IOT;TASK_CONCLUDED;686179;0;2436717;0;1036287
2442345;Task-397;POLICY1_IOT;TASK_CONCLUDED;664844;0;2360955;0;1004066
2444123;Task-338;POLICY1_IOT;TASK_CONCLUDED;668953;0;2375545;0;1010271
2444370;Task-62;POLICY1_IOT;TASK_CONCLUDED;684578;0;2431031;0;1033868
2444646;Task-41;POLICY1_IOT;TASK_CONCLUDED;686040;0;2436224;0;1036077
2445687;Task-240;POLICY1_IOT;TASK_CONCLUDED;674979;0;2396943;0;1019371
2451705;Task-354;POLICY1_IOT;TASK_CONCLUDED;670422;0;2380762;0;1012490
2458369;Task-346;POLICY1_IOT;TASK_CONCLUDED;672733;0;2388970;0;1015981
2463749;Task-271;POLICY1_IOT;TASK_CONCLUDED;677906;0;2407336;0;1023792
2469364;Task-118;POLICY1_IOT;TASK_CONCLUDED;688209;0;2443927;0;1039353
2470122;Task-103;POLICY1_IOT;TASK_CONCLUDED;689476;0;2448425;0;1041266
2472987;Task-86;POLICY1_IOT;TASK_CONCLUDED;691365;0;2455133;0;1044119
2477160;Task-491;POLICY1_IOT;TASK_CONCLUDED;670021;0;2379336;0;1011884
2480831;Task-8;POLICY1_IOT;TASK_CONCLUDED;698175;0;2479317;0;1054404
2484823;Task-348;POLICY1_IOT;TASK_CONCLUDED;680075;0;2415039;0;1027067
2489363;Task-321;POLICY1_IOT;TASK_CONCLUDED;682781;0;2424651;0;1031155
2494932;Task-188;POLICY1_IOT;TASK_CONCLUDED;691390;0;2455222;0;1044156
2495969;Task-193;POLICY1_IOT;TASK_CONCLUDED;691467;0;2455495;0;1044272
2505374;Task-217;POLICY1_IOT;TASK_CONCLUDED;692522;0;2459241;0;1045866
2507508;Task-6;POLICY1_IOT;TASK_CONCLUDED;705743;0;2506191;0;1065832
2511852;Task-187;POLICY1_IOT;TASK_CONCLUDED;696247;0;2472469;0;1051491
2517369;Task-328;POLICY1_IOT;TASK_CONCLUDED;690298;0;2451342;0;1042506
2522083;Task-395;POLICY1_IOT;TASK_CONCLUDED;687508;0;2441436;0;1038293
2525214;Task-171;POLICY1_IOT;TASK_CONCLUDED;701032;0;2489461;0;1058717
2525950;Task-381;POLICY1_IOT;TASK_CONCLUDED;689740;0;2449362;0;1041664
2526263;Task-131;POLICY1_IOT;TASK_CONCLUDED;703460;0;2498082;0;1062384
2526523;Task-232;POLICY1_IOT;TASK_CONCLUDED;697990;0;2478659;0;1054124
2530366;Task-111;POLICY1_IOT;TASK_CONCLUDED;705746;0;2506203;0;1065838
2532276;Task-40;POLICY1_IOT;TASK_CONCLUDED;710721;0;2523869;0;1073351
2540351;Task-266;POLICY1_IOT;TASK_CONCLUDED;699785;0;2485032;0;1056834
2556714;Task-97;POLICY1_IOT;TASK_CONCLUDED;714200;0;2536222;0;1078604
2557144;Task-393;POLICY1_IOT;TASK_CONCLUDED;697497;0;2476909;0;1053380
2559426;Task-427;POLICY1_IOT;TASK_CONCLUDED;696630;0;2473831;0;1052070
2559724;Task-468;POLICY1_IOT;TASK_CONCLUDED;694820;0;2467400;0;1049336
2560153;Task-441;POLICY1_IOT;TASK_CONCLUDED;695849;0;2471058;0;1050891
2575873;Task-360;POLICY1_IOT;TASK_CONCLUDED;705083;0;2503847;0;1064836
2582466;Task-81;POLICY1_IOT;TASK_CONCLUDED;722423;0;2565424;0;1091023
2585212;Task-230;POLICY1_IOT;TASK_CONCLUDED;714571;0;2537540;0;1079165
2592336;Task-74;POLICY1_IOT;TASK_CONCLUDED;725476;0;2576265;0;1095634
2599184;Task-312;POLICY1_IOT;TASK_CONCLUDED;714049;0;2535688;0;1078377
2602002;Task-421;POLICY1_IOT;TASK_CONCLUDED;708751;0;2516874;0;1070376
2602889;Task-141;POLICY1_IOT;TASK_CONCLUDED;724658;0;2573360;0;1094398
2626885;Task-61;POLICY1_IOT;TASK_CONCLUDED;736025;0;2613726;0;1111565
2639310;Task-101;POLICY1_IOT;TASK_CONCLUDED;737213;0;2617946;0;1113360
2639777;Task-324;POLICY1_IOT;TASK_CONCLUDED;724990;0;2574541;0;1094900
2643233;Task-234;POLICY1_IOT;TASK_CONCLUDED;730841;0;2595317;0;1103736
2643252;Task-267;POLICY1_IOT;TASK_CONCLUDED;728613;0;2587407;0;1100372
2647250;Task-26;POLICY1_IOT;TASK_CONCLUDED;744097;0;2642392;0;1123756
2666354;Task-292;POLICY1_IOT;TASK_CONCLUDED;733950;0;2606357;0;1108431
2668187;Task-0;POLICY1_IOT;TASK_CONCLUDED;751227;0;2667712;0;1134524
2668901;Task-284;POLICY1_IOT;TASK_CONCLUDED;735180;0;2610726;0;1110289
2669082;Task-14;POLICY1_IOT;TASK_CONCLUDED;750687;0;2665792;0;1133708
2672329;Task-246;POLICY1_IOT;TASK_CONCLUDED;738446;0;2622325;0;1115222
2673110;Task-434;POLICY1_IOT;TASK_CONCLUDED;727945;0;2585034;0;1099363
2673751;Task-278;POLICY1_IOT;TASK_CONCLUDED;736709;0;2616157;0;1112599
2676626;Task-18;POLICY1_IOT;TASK_CONCLUDED;752619;0;2672653;0;1136625
2680305;Task-104;POLICY1_IOT;TASK_CONCLUDED;748648;0;2658553;0;1130629
2700863;Task-493;POLICY1_IOT;TASK_CONCLUDED;732680;0;2601849;0;1106514
2708520;Task-65;POLICY1_IOT;TASK_CONCLUDED;758873;0;2694862;0;1146070
2709349;Task-238;POLICY1_IOT;TASK_CONCLUDED;749282;0;2660805;0;1131587
2711230;Task-394;POLICY1_IOT;TASK_CONCLUDED;740808;0;2630711;0;1118788
2717761;Task-30;POLICY1_IOT;TASK_CONCLUDED;763641;0;2711796;0;1153272
2718764;Task-371;POLICY1_IOT;TASK_CONCLUDED;744681;0;2644467;0;1124638
2724909;Task-334;POLICY1_IOT;TASK_CONCLUDED;748258;0;2657166;0;1130039
2727484;Task-220;POLICY1_IOT;TASK_CONCLUDED;754968;0;2680995;0;1140173
2729603;Task-436;POLICY1_IOT;TASK_CONCLUDED;743790;0;2641300;0;1123292
2730801;Task-56;POLICY1_IOT;TASK_CONCLUDED;765480;0;2718324;0;1156048
2738593;Task-108;POLICY1_IOT;TASK_CONCLUDED;764693;0;2715531;0;1154861
